SAMPLE;PACKAGE;FRAME;STATUS;PLETH;ADDON;CHECKSUM
2666;107;16;130;36952;97;203
2667;107;17;130;36078;97;93
2668;107;18;130;35184;0;123
2669;107;19;130;34303;0;6
2670;107;20;130;33478;0;202
2671;107;21;130;32749;92;74
2672;107;22;130;32150;0;149
2673;107;23;130;31700;94;47
2674;107;24;130;31402;0;166
2675;107;25;128;31244;0;6
2676;108;1;129;31200;0;218
2677;108;2;128;31236;92;90
2678;108;3;128;31315;97;174
2679;108;4;128;31407;45;214
2680;108;5;128;31484;97;87
2681;108;6;128;31529;0;36
2682;108;7;128;31531;0;38
2683;108;8;128;31487;0;249
2684;108;9;128;31402;97;5
2685;108;10;128;31281;97;140
2686;108;11;128;31135;97;249
2687;108;12;128;30969;0;241
2688;108;13;128;30789;0;61
2689;108;14;128;30599;0;126
2690;108;15;128;30403;94;23
2691;108;16;128;30204;97;82
2692;108;17;128;30005;97;139
2693;108;18;128;29814;0;106
2694;108;19;128;29638;0;185
2695;108;20;128;29491;0;38
2696;108;21;128;29402;92;40
2697;108;22;128;29431;0;233
2698;108;23;128;29657;94;42
2699;108;24;128;30166;0;203
2700;108;25;128;31012;0;29
2701;109;1;129;32190;0;188
2702;109;2;128;33622;92;181
2703;109;3;128;35165;97;199
2704;109;4;128;36644;45;96
2705;109;5;128;37901;97;130
2706;109;6;128;38824;0;191
2707;109;7;128;39363;0;220
2708;109;8;128;39523;0;125
2709;109;9;128;39352;97;50
2710;109;10;128;38920;97;129
2711;109;11;128;38297;97;15
2712;109;12;130;37542;0;186
2713;109;13;130;36702;0;111
2714;109;14;130;35814;0;243
2715;109;15;130;34910;94;198
2716;109;16;130;34032;97;87
2717;109;17;130;33217;97;37
2718;109;18;130;32508;0;252
2719;109;19;130;31936;0;190
2720;109;20;130;31521;0;30
2721;109;21;130;31261;92;117
2722;109;22;128;31140;0;157
2723;109;23;128;31131;94;242
2724;109;24;128;31196;0;213
2725;109;25;128;31295;0;57
2726;110;1;129;31392;0;155
2727;110;2;128;31461;92;59
2728;110;3;128;31484;97;87
2729;110;4;128;31457;45;8
2730;110;5;128;31382;97;241
2731;110;6;128;31268;0;30
2732;110;7;128;31122;0;139
2733;110;8;128;30950;0;222
2734;110;9;128;30755;97;124
2735;110;10;128;30546;97;170
2736;110;11;128;30327;97;206
2737;110;12;128;30102;0;139
2738;110;13;128;29878;0;170
2739;110;14;128;29663;0;210
2740;110;15;128;29462;94;103
2741;110;16;128;29283;97;182
2742;110;17;128;29146;97;44
2743;110;18;128;29084;0;141
2744;110;19;128;29157;0;214
2745;110;20;128;29443;0;246
2746;110;21;128;30019;92;148
2747;110;22;128;30925;0;197
2748;110;23;128;32141;94;232
2749;110;24;128;33575;0;42
2750;110;25;128;35081;0;18
2751;111;1;129;36490;0;153
2752;111;2;128;37657;92;136
2753;111;3;128;38480;97;199
2754;111;4;128;38921;45;78
2755;111;5;128;38992;97;201
2756;111;6;128;38748;0;115
2757;111;7;128;38253;0;130
2758;111;8;130;37579;0;223
2759;111;9;130;36783;97;33
2760;111;10;130;35914;97;185
2761;111;11;130;35008;97;43
2762;111;12;130;34105;0;64
2763;111;13;130;33247;0;226
2764;111;14;130;32477;0;221
2765;111;15;130;31831;94;179
2766;111;16;130;31333;97;194
2767;111;17;130;30995;97;111
2768;111;18;128;30806;0;78
2769;111;19;128;30744;0;16
2770;111;20;128;30778;0;50
2771;111;21;128;30870;92;234
2772;111;22;128;30986;0;3
2773;111;23;128;31097;94;208
2774;111;24;128;31180;0;197
2775;111;25;128;31222;0;239
2776;112;1;129;31217;0;235
2777;112;2;128;31166;93;20
2778;112;3;128;31074;97;188
2779;112;4;128;30947;45;8
2780;112;5;128;30791;97;160
2781;112;6;128;30612;0;139
2782;112;7;128;30415;0;197
2783;112;8;128;30210;0;248
2784;112;9;128;30001;97;135
2785;112;10;128;29798;97;187
2786;112;11;128;29607;97;251
2787;112;12;128;29433;0;235
2788;112;13;128;29285;0;87
2789;112;14;128;29187;0;245
2790;112;15;128;29183;94;78
2791;112;16;128;29344;97;243
2792;112;17;128;29750;97;139
2793;112;18;128;30463;0;245
2794;112;19;128;31498;0;5
2795;112;20;128;32802;0;34
2796;112;21;128;34259;92;52
2797;112;22;128;35713;0;140
2798;112;23;128;37004;94;250
2799;112;24;128;38005;0;137
2800;112;25;128;38643;0;9
2801;113;1;129;38906;0;18
2802;113;2;128;38825;93;29
2803;113;3;128;38459;97;178
2804;113;4;128;37876;45;52
2805;113;5;130;37141;97;137
2806;113;6;130;36304;0;223
2807;113;7;130;35410;0;94
2808;113;8;130;34503;0;207
2809;113;9;130;33626;97;192
2810;113;10;130;32825;97;156
2811;113;11;130;32139;97;235
2812;113;12;130;31601;0;110
2813;113;13;130;31228;0;247
2814;113;14;130;31016;0;35
2815;113;15;128;30942;94;52
2816;113;16;128;30973;97;86
2817;113;17;128;31072;97;186
2818;113;18;128;31202;0;219
2819;113;19;128;31330;0;92
2820;113;20;128;31433;0;195
2821;113;21;128;31497;92;96
2822;113;22;128;31512;0;19
2823;113;23;128;31478;94;78
2824;113;24;128;31398;0;160
2825;113;25;128;31279;0;41
2826;114;1;129;31127;0;145
2827;114;2;128;30949;94;59
2828;114;3;128;30752;97;121
2829;114;4;128;30542;45;114
2830;114;5;128;30330;97;209
2831;114;6;128;30121;0;158
2832;114;7;128;29923;0;215
2833;114;8;128;29741;0;33
2834;114;9;128;29587;97;231
2835;114;10;128;29486;97;130
2836;114;11;128;29479;97;123
2837;114;12;128;29637;0;184
2838;114;13;128;30039;0;76
2839;114;14;128;30746;0;18
2840;114;15;128;31769;94;115
2841;114;16;128;33056;97;130
2842;114;17;128;34492;97;35
2843;114;18;128;35920;0;92
2844;114;19;128;37182;0;79
2845;114;20;128;38152;0;29
2846;114;21;128;38764;94;225
2847;114;22;128;39001;0;113
2848;114;23;128;38894;94;99
2849;114;24;128;38500;0;122
2850;114;25;128;37885;0;16
2851;115;1;131;37110;0;9
2852;115;2;130;36229;95;243
2853;115;3;130;35291;97;71
2854;115;4;130;34345;45;94
2855;115;5;130;33443;97;8
2856;115;6;130;32635;0;124
2857;115;7;130;31965;0;219
2858;115;8;130;31464;0;228
2859;115;9;130;31142;97;2
2860;115;10;130;30986;97;102
2861;115;11;128;30967;97;80
2862;115;12;128;31048;0;65
2863;115;13;128;31185;0;202
2864;115;14;128;31337;0;99
2865;115;15;128;31474;95;75
2866;115;16;128;31576;97;180
2867;115;17;128;31630;97;234
2868;115;18;128;31633;0;140
2869;115;19;128;31586;0;93
2870;115;20;128;31494;0;1
2871;115;21;128;31364;94;220
2872;115;22;128;31203;0;220
2873;115;23;128;31020;94;131
2874;115;24;128;30823;0;95
2875;115;25;128;30617;0;144
2876;116;1;129;30408;0;191
2877;116;2;128;30202;95;78
2878;116;3;128;30004;97;138
2879;116;4;128;29821;45;158
2880;116;5;128;29667;97;55
2881;116;6;128;29573;0;120
2882;116;7;128;29594;0;141
2883;116;8;128;29807;0;99
2884;116;9;128;30295;97;174
2885;116;10;128;31107;97;221
2886;116;11;128;32236;97;74
2887;116;12;128;33607;0;74
2888;116;13;128;35083;0;20
2889;116;14;128;36498;0;160
2890;116;15;128;37697;95;179
2891;116;16;128;38572;97;35
2892;116;17;128;39070;97;23
2893;116;18;128;39191;0;48
2894;116;19;128;38978;0;90
2895;116;20;128;38496;0;118
2896;116;21;130;37812;94;39
2897;116;22;130;36984;0;138
2898;116;23;130;36065;94;77
2899;116;24;130;35105;0;44
2900;116;25;130;34157;0;116
2901;117;1;131;33275;0;255
2902;117;2;130;32511;95;94
2903;117;3;130;31904;97;255
2904;117;4;130;31474;45;27
2905;117;5;130;31221;97;81
2906;117;6;128;31123;0;140
2907;117;7;128;31148;0;165
2908;117;8;128;31256;0;18
2909;117;9;128;31404;97;7
2910;117;10;128;31557;97;161
2911;117;11;128;31687;96;34
2912;117;12;128;31774;0;26
2913;117;13;128;31810;0;62
2914;117;14;128;31793;0;45
2915;117;15;128;31725;95;71
2916;117;16;128;31610;97;214
2917;117;17;128;31460;97;63
2918;117;18;128;31282;0;44
2919;117;19;128;31086;0;103
2920;117;20;128;30880;0;152
2921;117;21;128;30673;94;38
2922;117;22;128;30469;0;252
2923;117;23;128;30270;94;146
2924;117;24;128;30083;0;120
2925;117;25;128;29915;0;207
2926;118;1;129;29786;0;79
2927;118;2;128;29737;95;124
2928;118;3;128;29839;97;228
2929;118;4;128;30174;45;0
2930;118;5;128;30816;97;185
2931;118;6;128;31792;0;44
2932;118;7;128;33067;0;44
2933;118;8;128;34530;0;232
2934;118;9;128;36023;97;36
2935;118;10;128;37373;97;111
2936;118;11;128;38439;96;157
2937;118;12;128;39131;0;243
2938;118;13;128;39425;0;27
2939;118;14;128;39347;0;204
2940;118;15;128;38958;95;165
2941;118;16;128;38329;97;47
2942;118;17;130;37530;97;15
2943;118;18;130;36620;0;29
2944;118;19;130;35647;0;76
2945;118;20;130;34659;0;108
2946;118;21;130;33705;95;13
2947;118;22;130;32840;0;74
2948;118;23;130;32115;95;209
2949;118;24;130;31566;0;75
2950;118;25;130;31210;0;229
2951;119;1;131;31035;0;55
2952;119;2;128;31009;96;122
2953;119;3;128;31087;97;201
2954;119;4;128;31221;45;27
2955;119;5;128;31368;97;227
2956;119;6;128;31499;0;6
2957;119;7;128;31595;0;102
2958;119;8;128;31647;0;154
2959;119;9;128;31653;97;1
2960;119;10;128;31614;97;218
2961;119;11;128;31534;97;138
2962;119;12;128;31416;0;178
2963;119;13;128;31266;0;28
2964;119;14;128;31089;0;106
2965;119;15;128;30892;95;3
2966;119;16;128;30683;97;51
2967;119;17;128;30469;97;93
2968;119;18;128;30256;0;38
2969;119;19;128;30048;0;85
2970;119;20;128;29854;0;146
2971;119;21;128;29687;95;73
2972;119;22;128;29579;0;126
2973;119;23;128;29582;95;224
2974;119;24;128;29782;0;74
2975;119;25;128;30262;0;44
2976;120;1;129;31083;0;101
2977;120;2;128;32242;96;79
2978;120;3;128;33665;97;229
2979;120;4;128;35211;45;193
2980;120;5;128;36704;97;208
2981;120;6;128;37975;0;107
2982;120;7;128;38905;0;16
2983;120;8;128;39436;0;38
2984;120;9;128;39570;97;13
2985;120;10;128;39352;97;50
2986;120;11;128;38855;97;63
2987;120;12;130;38151;0;30
2988;120;13;130;37305;0;204
2989;120;14;130;36368;0;32
2990;120;15;130;35387;95;166
2991;120;16;130;34410;97;211
2992;120;17;130;33491;97;56
2993;120;18;130;32685;0;174
2994;120;19;130;32038;0;37
2995;120;20;130;31576;0;85
2996;120;21;130;31304;95;163
2997;120;22;128;31198;0;215
2998;120;23;128;31222;95;78
2999;120;24;128;31332;0;94
3000;120;25;128;31483;0;245
3001;121;1;129;31635;0;143
3002;121;2;128;31759;97;108
3003;121;3;128;31838;97;187
3004;121;4;128;31860;45;157
3005;121;5;128;31825;97;174
3006;121;6;128;31737;0;244
3007;121;7;128;31603;0;110
3008;121;8;128;31429;0;191
3009;121;9;128;31230;97;88
3010;121;10;128;31013;97;127
3011;121;11;128;30785;96;153
3012;121;12;128;30551;0;78
3013;121;13;128;30317;0;99
3014;121;14;128;30088;0;125
3015;121;15;128;29868;96;0
3016;121;16;128;29673;97;61
3017;121;17;128;29527;97;171
3018;121;18;128;29477;0;24
3019;121;19;128;29598;0;145
3020;121;20;128;29978;0;15
3021;121;21;128;30690;95;56
3022;121;22;128;31760;0;12
3023;121;23;128;33138;95;210
3024;121;24;128;34701;0;148
3025;121;25;128;36274;0;191
3026;122;1;129;37680;0;68
3027;122;2;128;38774;97;238
3028;122;3;128;39475;97;174
3029;122;4;128;39763;45;155
3030;122;5;128;39672;97;115
3031;122;6;128;39270;0;127
3032;122;7;128;38628;0;250
3033;122;8;130;37820;0;209
3034;122;9;130;36901;97;152
3035;122;10;130;35918;97;189
3036;122;11;130;34915;96;205
3037;122;12;130;33943;0;157
3038;122;13;130;33054;0;33
3039;122;14;130;32302;0;46
3040;122;15;130;31725;96;74
3041;122;16;130;31341;97;202
3042;122;17;130;31138;97;254
3043;122;18;128;31085;0;102
3044;122;19;128;31140;0;157
3045;122;20;128;31258;0;20
3046;122;21;128;31395;95;252
3047;122;22;128;31518;0;25
3048;122;23;128;31604;95;206
3049;122;24;128;31635;0;142
3050;122;25;128;31609;0;116
3051;123;1;129;31527;0;35
3052;123;2;128;31398;97;1
3053;123;3;128;31228;97;86
3054;123;4;128;31027;45;89
3055;123;5;128;30804;97;173
3056;123;6;128;30569;0;96
3057;123;7;128;30329;0;111
3058;123;8;128;30089;0;126
3059;123;9;128;29855;97;244
3060;123;10;128;29631;97;19
3061;123;11;128;29426;97;69
3062;123;12;128;29257;0;59
3063;123;13;128;29163;0;220
3064;123;14;128;29208;0;10
3065;123;15;128;29479;96;122
3066;123;16;128;30064;97;198
3067;123;17;128;31015;97;129
3068;123;18;128;32320;0;62
3069;123;19;128;33889;0;101
3070;123;20;128;35563;0;245
3071;123;21;128;37153;97;147
3072;123;22;128;38484;0;106
3073;123;23;128;39438;96;136
3074;123;24;128;39962;0;54
3075;123;25;128;40070;0;162
3076;124;1;129;39814;0;162
3077;124;2;128;39278;97;232
3078;124;3;130;38541;97;6
3079;124;4;130;37669;45;103
3080;124;5;130;36716;97;222
3081;124;6;130;35723;0;152
3082;124;7;130;34727;0;176
3083;124;8;130;33775;0;244
3084;124;9;130;32916;97;247
3085;124;10;130;32193;97;33
3086;124;11;130;31640;97;246
3087;124;12;130;31271;0;35
3088;124;13;128;31077;0;94
3089;124;14;128;31028;0;45
3090;124;15;128;31082;96;195
3091;124;16;128;31194;97;52
3092;124;17;128;31318;97;177
3093;124;18;128;31419;0;181
3094;124;19;128;31472;0;234
3095;124;20;128;31467;0;229
3096;124;21;128;31402;97;5
3097;124;22;128;31284;0;46
3098;124;23;128;31125;96;238
3099;124;24;128;30933;0;205
3100;124;25;128;30717;0;244
3101;125;1;129;30485;0;13
3102;125;2;128;30245;98;125
3103;125;3;128;30000;97;134
3104;125;4;128;29759;45;96
3105;125;5;128;29524;97;168
3106;125;6;128;29300;0;102
3107;125;7;128;29098;0;155
3108;125;8;128;28936;0;249
3109;125;9;128;28860;97;13
3110;125;10;128;28942;97;96
3111;125;11;128;29277;96;175
3112;125;12;128;29949;0;241
3113;125;13;128;31003;0;20
3114;125;14;128;32411;0;153
3115;125;15;128;34066;96;119
3116;125;16;128;35799;97;67
3117;125;17;128;37415;97;154
3118;125;18;128;38745;0;112
3119;125;19;128;39678;0;24
3120;125;20;128;40170;0;6
3121;125;21;128;40240;97;174
3122;125;22;128;39949;0;41
3123;125;23;128;39386;96;83
3124;125;24;130;38630;0;254
3125;125;25;130;37748;0;137
3126;126;1;131;36788;0;198
3127;126;2;130;35786;98;57
3128;126;3;130;34777;97;67
3129;126;4;130;33799;45;58
3130;126;5;130;32903;97;234
3131;126;6;130;32136;0;135
3132;126;7;130;31537;0;46
3133;126;8;130;31126;0;145
3134;126;9;128;30898;97;11
3135;126;10;128;30827;97;196
3136;126;11;128;30867;96;235
3137;126;12;128;30973;0;245
3138;126;13;128;31095;0;112
3139;126;14;128;31194;0;211
3140;126;15;128;31245;97;104
3141;126;16;128;31240;97;99
3142;126;17;128;31173;97;31
3143;126;18;128;31052;0;69
3144;126;19;128;30886;0;158
3145;126;20;128;30686;0;213
3146;126;21;128;30461;97;84
3147;126;22;128;30222;0;4
3148;126;23;128;29975;96;108
3149;126;24;128;29727;0;19
3150;126;25;128;29478;0;25
3151;127;1;129;29233;0;36
3152;127;2;128;29000;98;155
3153;127;3;128;28786;97;195
3154;127;4;128;28602;45;214
3155;127;5;128;28475;97;139
3156;127;6;128;28453;0;20
3157;127;7;128;28615;0;182
3158;127;8;128;29056;0;113
3159;127;9;128;29857;97;246
3160;127;10;128;31050;97;164
3161;127;11;128;32588;96;171
3162;127;12;128;34342;0;44
3163;127;13;128;36128;0;45
3164;127;14;128;37748;0;135
3165;127;15;128;39039;97;248
3166;127;16;128;39902;97;90
3167;127;17;128;40309;97;243
3168;127;18;128;40294;0;131
3169;127;19;128;39928;0;19
3170;127;20;128;39303;0;160
3171;127;21;130;38501;98;223
3172;127;22;130;37588;0;232
3173;127;23;130;36608;97;114
3174;127;24;130;35594;0;23
3175;127;25;130;34581;0;30
3176;128;1;131;33611;0;81
3177;128;2;130;32726;98;57
3178;128;3;130;31977;97;72
3179;128;4;130;31397;45;206
3180;128;5;130;31004;97;120
3181;128;6;128;30790;0;62
3182;128;7;128;30729;0;1
3183;128;8;128;30778;0;50
3184;128;9;128;30887;97;0
3185;128;10;128;31012;97;126
3186;128;11;128;31112;96;225
3187;128;12;128;31164;0;181
3188;128;13;128;31156;0;173
3189;128;14;128;31092;0;109
3190;128;15;128;30976;97;90
3191;128;16;128;30820;97;189
3192;128;17;128;30635;97;3
3193;128;18;128;30426;0;208
3194;128;19;128;30197;0;234
3195;128;20;128;29955;0;248
3196;128;21;128;29708;98;98
3197;128;22;128;29461;0;8
3198;128;23;128;29221;97;120
3199;128;24;128;28996;0;53
3200;128;25;128;28791;0;103
3201;129;1;129;28614;0;182
3202;129;2;128;28483;98;148
3203;129;3;128;28423;97;87
3204;129;4;128;28486;45;98
3205;129;5;128;28754;97;163
3206;129;6;128;29318;0;120
3207;129;7;128;30245;0;27
3208;129;8;128;31551;0;58
3209;129;9;128;33166;97;240
3210;129;10;128;34946;97;235
3211;129;11;128;36700;96;203
3212;129;12;128;38237;0;114
3213;129;13;128;39413;0;14
3214;129;14;128;40156;0;248
3215;129;15;128;40460;97;139
3216;129;16;128;40371;97;49
3217;129;17;128;39963;97;152
3218;129;18;128;39322;0;179
3219;129;19;130;38518;0;142
3220;129;20;130;37601;0;245
3221;129;21;130;36609;98;116
3222;129;22;130;35575;0;3
3223;129;23;130;34540;97;85
3224;129;24;130;33556;0;25
3225;129;25;130;32679;0;168
3226;130;1;131;31961;0;216
3227;130;2;130;31432;98;38
3228;130;3;130;31096;97;212
3229;130;4;128;30934;45;251
3230;130;5;128;30915;97;28
3231;130;6;128;30997;0;14
3232;130;7;128;31135;0;152
3233;130;8;128;31288;0;50
3234;130;9;128;31422;97;25
3235;130;10;128;31509;97;113
3236;130;11;128;31537;96;140
3237;130;12;128;31506;0;13
3238;130;13;128;31419;0;181
3239;130;14;128;31288;0;50
3240;130;15;128;31121;97;235
3241;130;16;128;30926;97;39
3242;130;17;128;30708;97;76
3243;130;18;128;30479;0;6
3244;130;19;128;30242;0;24
3245;130;20;128;30004;0;41
3246;130;21;128;29770;98;160
3247;130;22;128;29548;0;95
3248;130;23;128;29344;97;243
3249;130;24;128;29168;0;225
3250;130;25;128;29033;0;90
3251;131;1;129;28970;0;28
3252;131;2;128;29027;98;182
3253;131;3;128;29280;97;179
3254;131;4;128;29817;45;154
3255;131;5;128;30699;97;67
3256;131;6;128;31924;0;176
3257;131;7;128;33419;0;141
3258;131;8;128;35038;0;230
3259;131;9;128;36603;97;106
3260;131;10;128;37942;97;171
3261;131;11;128;38930;96;138
3262;131;12;128;39506;0;108
3263;131;13;128;39671;0;17
3264;131;14;128;39464;0;66
3265;131;15;128;38951;97;160
3266;131;16;130;38196;97;172
3267;131;17;130;37263;97;3
3268;131;18;130;36203;0;122
3269;131;19;130;35075;0;14
3270;131;20;130;33942;0;156
3271;131;21;130;32873;98;205
3272;131;22;130;31938;0;192
3273;131;23;130;31190;97;50
3274;131;24;130;30655;0;184
3275;131;25;130;30335;0;119
3276;132;1;129;30207;0;245
3277;132;2;128;30230;98;110
3278;132;3;128;30355;96;233
3279;132;4;128;30534;45;106
3280;132;5;128;30721;96;89
3281;132;6;128;30885;0;157
3282;132;7;128;31007;0;24
3283;132;8;128;31075;0;92
3284;132;9;128;31086;97;200
3285;132;10;128;31043;96;156
3286;132;11;128;30948;96;60
3287;132;12;128;30806;0;78
3288;132;13;128;30629;0;156
3289;132;14;128;30426;0;208
3290;132;15;128;30202;97;80
3291;132;16;128;29968;97;102
3292;132;17;128;29735;97;124
3293;132;18;128;29516;0;63
3294;132;19;128;29322;0;124
3295;132;20;128;29165;0;222
3296;132;21;128;29056;98;211
3297;132;22;128;29004;0;61
3298;132;23;128;29028;97;182
3299;132;24;128;29163;0;220
3300;132;25;128;29467;0;14
3301;133;1;129;29998;0;36
3302;133;2;128;30793;98;163
3303;133;3;128;31838;96;186
3304;133;4;128;33065;45;87
3305;133;5;128;34349;96;147
3306;133;6;128;35549;0;231
3307;133;7;128;36531;0;193
3308;133;8;128;37204;0;101
3309;133;9;128;37527;97;10
3310;133;10;128;37498;96;236
3311;133;11;128;37150;96;143
3312;133;12;128;36532;0;194
3313;133;13;130;35704;0;133
3314;133;14;130;34732;0;181
3315;133;15;130;33688;97;254
3316;133;16;130;32650;97;236
3317;133;17;130;31695;97;45
3318;133;18;130;30891;0;165
3319;133;19;130;30282;0;66
3320;133;20;130;29888;0;182
3321;133;21;130;29698;98;90
3322;133;22;130;29681;0;230
3323;133;23;128;29790;97;179
3324;133;24;128;29975;0;12
3325;133;25;128;30186;0;223
3326;134;1;129;30381;0;164
3327;134;2;128;30531;97;155
3328;134;3;128;30620;96;243
3329;134;4;128;30648;45;220
3330;134;5;128;30624;96;247
3331;134;6;128;30560;0;87
3332;134;7;128;30468;0;251
3333;134;8;128;30357;0;139
3334;134;9;128;30232;97;111
3335;134;10;128;30099;96;232
3336;134;11;128;29958;96;91
3337;134;12;128;29813;0;105
3338;134;13;128;29667;0;214
3339;134;14;128;29521;0;68
3340;134;15;128;29378;97;21
3341;134;16;128;29244;97;143
3342;134;17;128;29131;97;29
3343;134;18;128;29057;0;114
3344;134;19;128;29059;0;116
3345;134;20;128;29198;0;0
3346;134;21;128;29551;98;196
3347;134;22;128;30186;0;223
3348;134;23;128;31135;97;249
3349;134;24;128;32371;0;113
3350;134;25;128;33796;0;8
3351;135;1;129;35262;0;200
3352;135;2;128;36603;97;106
3353;135;3;128;37677;96;160
3354;135;4;128;38395;45;61
3355;135;5;128;38724;96;187
3356;135;6;128;38687;0;54
3357;135;7;128;38339;0;216
3358;135;8;128;37747;0;134
3359;135;9;130;36971;97;222
3360;135;10;130;36068;96;82
3361;135;11;130;35089;96;124
3362;135;12;130;34092;0;51
3363;135;13;130;33137;0;116
3364;135;14;130;32287;0;31
3365;135;15;130;31601;97;207
3366;135;16;130;31109;97;225
3367;135;17;130;30820;97;191
3368;135;18;130;30714;0;243
3369;135;19;128;30755;0;27
3370;135;20;128;30895;0;167
3371;135;21;128;31084;98;199
3372;135;22;128;31276;0;38
3373;135;23;128;31441;97;44
3374;135;24;128;31556;0;63
3375;135;25;128;31613;0;120
3376;136;1;129;31615;0;123
3377;136;2;128;31568;97;172
3378;136;3;128;31482;96;84
3379;136;4;128;31364;45;171
3380;136;5;128;31222;96;79
3381;136;6;128;31060;0;77
3382;136;7;128;30884;0;156
3383;136;8;128;30696;0;223
3384;136;9;128;30498;96;121
3385;136;10;128;30296;96;174
3386;136;11;128;30098;96;231
3387;136;12;128;29913;0;205
3388;136;13;128;29753;0;45
3389;136;14;128;29641;0;188
3390;136;15;128;29616;97;4
3391;136;16;128;29743;97;132
3392;136;17;128;30107;97;241
3393;136;18;128;30781;0;53
3394;136;19;128;31796;0;48
3395;136;20;128;33113;0;90
3396;136;21;128;34624;97;168
3397;136;22;128;36171;0;88
3398;136;23;128;37583;97;66
3399;136;24;128;38719;0;86
3400;136;25;128;39493;0;95
3401;137;1;129;39877;0;225
3402;137;2;128;39898;97;86
3403;137;3;128;39612;96;54
3404;137;4;128;39092;45;249
3405;137;5;130;38405;96;125
3406;137;6;130;37607;0;251
3407;137;7;130;36738;0;147
3408;137;8;130;35835;0;8
3409;137;9;130;34933;96;223
3410;137;10;130;34075;96;130
3411;137;11;130;33309;96;129
3412;137;12;130;32676;0;165
3413;137;13;130;32200;0;199
3414;137;14;130;31889;0;143
3415;137;15;128;31725;97;73
3416;137;16;128;31679;97;27
3417;137;17;128;31707;97;55
3418;137;18;128;31769;0;21
3419;137;19;128;31830;0;82
3420;137;20;128;31866;0;118
3421;137;21;128;31866;97;215
3422;137;22;128;31824;0;76
3423;137;23;128;31742;97;90
3424;137;24;128;31625;0;132
3425;137;25;128;31473;0;235
3426;138;1;129;31286;0;49
3427;138;2;128;31070;97;184
3428;138;3;128;30829;96;197
3429;138;4;128;30572;45;144
3430;138;5;128;30314;96;192
3431;138;6;128;30066;0;103
3432;138;7;128;29834;0;126
3433;138;8;128;29628;0;175
3434;138;9;128;29455;96;98
3435;138;10;128;29336;96;234
3436;138;11;128;29308;96;206
3437;138;12;128;29432;0;234
3438;138;13;128;29785;0;77
3439;138;14;128;30428;0;210
3440;138;15;128;31375;97;234
3441;138;16;128;32580;96;163
3442;138;17;128;33933;97;242
3443;138;18;128;35279;0;216
3444;138;19;128;36467;0;129
3445;138;20;128;37375;0;16
3446;138;21;128;37941;97;170
3447;138;22;128;38156;0;33
3448;138;23;128;38058;97;31
3449;138;24;128;37707;0;94
3450;138;25;128;37173;0;70
3451;139;1;131;36519;0;184
3452;139;2;130;35787;97;57
3453;139;3;130;35012;96;46
3454;139;4;130;34219;45;223
3455;139;5;130;33438;96;2
3456;139;6;130;32703;0;192
3457;139;7;130;32054;0;53
3458;139;8;130;31527;0;36
3459;139;9;130;31145;96;4
3460;139;10;130;30910;96;24
3461;139;11;128;30810;96;178
3462;139;12;128;30817;0;89
3463;139;13;128;30893;0;165
3464;139;14;128;31003;0;20
3465;139;15;128;31114;97;228
3466;139;16;128;31201;96;58
3467;139;17;128;31247;97;106
3468;139;18;128;31244;0;6
3469;139;19;128;31190;0;207
3470;139;20;128;31089;0;106
3471;139;21;128;30950;97;63
3472;139;22;128;30778;0;50
3473;139;23;128;30581;97;205
3474;139;24;128;30367;0;149
3475;139;25;128;30142;0;179
3476;140;1;129;29913;0;206
3477;140;2;128;29688;97;76
3478;140;3;128;29474;96;117
3479;140;4;128;29275;45;122
3480;140;5;128;29105;96;2
3481;140;6;128;28982;0;39
3482;140;7;128;28955;0;12
3483;140;8;128;29096;0;153
3484;140;9;128;29484;96;127
3485;140;10;128;30172;96;49
3486;140;11;128;31155;96;12
3487;140;12;128;32359;0;101
3488;140;13;128;33652;0;119
3489;140;14;128;34877;0;69
3490;140;15;128;35894;97;163
3491;140;16;128;36616;96;119
3492;140;17;128;37011;96;3
3493;140;18;128;37098;0;250
3494;140;19;128;36925;0;77
3495;140;20;128;36554;0;216
3496;140;21;128;36044;97;57
3497;140;22;130;35443;0;127
3498;140;23;130;34782;97;72
3499;140;24;130;34089;0;48
3500;140;25;130;33390;0;114
3501;141;1;131;32713;0;203
3502;141;2;130;32092;97;188
3503;141;3;130;31564;96;169
3504;141;4;130;31159;45;223
3505;141;5;130;30893;96;7
3506;141;6;130;30766;0;40
3507;141;7;128;30759;0;31
3508;141;8;128;30846;0;118
3509;141;9;128;30991;96;104
3510;141;10;128;31157;96;14
3511;141;11;128;31313;96;171
3512;141;12;128;31438;0;200
3513;141;13;128;31520;0;27
3514;141;14;128;31552;0;59
3515;141;15;128;31534;97;138
3516;141;16;128;31472;96;74
3517;141;17;128;31371;96;229
3518;141;18;128;31239;0;1
3519;141;19;128;31083;0;100
3520;141;20;128;30914;0;186
3521;141;21;128;30738;97;107
3522;141;22;128;30563;0;90
3523;141;23;128;30397;97;20
3524;141;24;128;30243;0;25
3525;141;25;128;30110;0;147
3526;142;1;129;30013;0;51
3527;142;2;128;29985;97;119
3528;142;3;128;30087;96;220
3529;142;4;128;30397;45;224
3530;142;5;128;30977;96;90
3531;142;6;128;31840;0;92
3532;142;7;128;32933;0;165
3533;142;8;128;34139;0;96
3534;142;9;128;35304;96;81
3535;142;10;128;36283;96;40
3536;142;11;128;36978;96;226
3537;142;12;128;37352;0;249
